article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0512075001,512075,Emily push body (1),283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in sturdy microfibre and lace with a shaping effect on the waist and seat. Narrow, adjustable shoulder straps, underwired, moulded, padded cups that lift and shape, and an opening and hook-and-eye fasteners at the back. Lined gusset with concealed press-studs."
0512251003,512251,Sonja sweater dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in lightweight sweatshirt fabric with dropped shoulders, 3/4-length sleeves with sewn-in turn-ups and short slits in the sides."
0512251004,512251,Sonja sweater dress,265,Dress,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in lightweight sweatshirt fabric with dropped shoulders, 3/4-length sleeves with sewn-in turn-ups and short slits in the sides."
0512251012,512251,Sonja sweater dress,265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in lightweight sweatshirt fabric with dropped shoulders, 3/4-length sleeves with sewn-in turn-ups and short slits in the sides."
0512699001,512699,Shirt Utility,259,Shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,Shirt in twill made from Tencel™ lyocell with buttons down the front and flap chest pockets with a concealed button. Long sleeves with buttoned cuffs and a gently rounded hem.
0513257009,513257,Amelia swettis,252,Sweater,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in light, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem."
0513257011,513257,Amelia swettis,252,Sweater,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in light, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem."
0513257012,513257,Amelia swettis,252,Sweater,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in light, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem."
0513325017,513325,Hunter Super Skinny,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets with a button, and legs with creases. Super skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0513373002,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373004,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373007,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373008,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373020,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373021,513373,Hepburn top,253,Vest top,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,1,Mole,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513373025,513373,Hepburn top,253,Vest top,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with a V-neck, lace trim at the top and narrow, adjustable shoulder straps."
0513699018,513699,R-NECK SS BASIC 3 PK,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirts in organic cotton jersey.
0514134001,514134,Allie,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots with elastic gores in the sides, faux fur linings and insoles and thermoplastic rubber (TPR) soles. Heel 9 cm."
0514134005,514134,Allie,87,Boots,Shoes,1010016,Solid,15,Greyish Beige,4,Dark,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots with elastic gores in the sides, faux fur linings and insoles and thermoplastic rubber (TPR) soles. Heel 9 cm."
0514482001,514482,Pepper padded softbra molly,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired triangle bra in microfibre and lace with moulded cups that give the bust a natural shape and light support. Wide fastening at the back with three pairs of hooks and eyes.
0514482002,514482,Pepper padded softbra molly,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired triangle bra in microfibre and lace with moulded cups that give the bust a natural shape and light support. Wide fastening at the back with three pairs of hooks and eyes.
0514482003,514482,Pepper padded softbra molly,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired triangle bra in microfibre and lace with moulded cups that give the bust a natural shape and light support. Wide fastening at the back with three pairs of hooks and eyes.
0514577012,514577,Alex tee,258,Blouse,Garment Upper body,1010017,Stripe,71,Light Blue,1,Dusty Light,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Short-sleeved blouse in an airy weave with a round neckline and short slits in the sides. Slightly longer at the back.
0514577017,514577,Alex tee,258,Blouse,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Short-sleeved blouse in an airy weave with a round neckline and short slits in the sides. Slightly longer at the back.
0514817007,514817,LIME STRAP,253,Vest top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Sleeveless top in a viscose weave with narrow, adjustable shoulder straps."
0514865033,514865,CHARLIE A-LINE,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short A-line skirt.
0515158003,515158,Shirt Boyfriend,259,Shirt,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Oversized shirt in washed denim with pearly press-studs down the front and at the cuffs. Yoke front and back, flap chest pockets with a press-stud, and a rounded hem."
0515158010,515158,Shirt Boyfriend,259,Shirt,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Oversized shirt in washed denim with pearly press-studs down the front and at the cuffs. Yoke front and back, flap chest pockets with a press-stud, and a rounded hem."
0515692005,515692,Ripley r-neck,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Fine-knit jumper in cotton slub yarn with long raglan sleeves and ribbing around the neckline, cuffs and hem."
0515692010,515692,Ripley r-neck,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Fine-knit jumper in cotton slub yarn with long raglan sleeves and ribbing around the neckline, cuffs and hem."
0515693009,515693,Markus r-neck strucutre,252,Sweater,Garment Upper body,1010010,Melange,72,Blue,1,Dusty Light,2,Blue,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Long-sleeved jumper in a cotton rib knit with ribbing around the neckline, cuffs and hem."
0515769002,515769,Merlin r-neck stripe,252,Sweater,Garment Upper body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Long-sleeved, fine-knit jumper in a cotton blend with ribbing around the neckline and cuffs."
0515991007,515991,Ulla LS,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Long-sleeved top in soft organic cotton jersey.
0515991015,515991,Ulla LS,255,T-shirt,Garment Upper body,1010016,Solid,41,Light Red,7,Medium,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Long-sleeved top in soft organic cotton jersey.
0516000001,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000002,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000008,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000020,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000034,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000035,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010027,Neps,7,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000036,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000043,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000044,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000061,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000070,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000073,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516000075,516000,Agnes LS R-neck,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Fitted top in stretch jersey with a round neck and long sleeves.
0516656001,516656,TLC Top,252,Sweater,Garment Upper body,1010018,Treatment,19,Greenish Khaki,4,Dark,20,Khaki green,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Long, airy top in soft jersey with long sleeves, visible seams and an asymmetric cut to the raw-edge hem. Longer at the back."
0516712001,516712,Jess oversize LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Oversized top in soft jersey made from a cotton blend with dropped shoulders and long sleeves.
0516712005,516712,Jess oversize LS,254,Top,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Oversized top in soft jersey made from a cotton blend with dropped shoulders and long sleeves.
0516724001,516724,J Bingo,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short jersey dress in a double layer at the top with narrow shoulder straps and a wide flounce. Elasticated seam at the waist. Unlined.
0516724002,516724,J Bingo,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,1,Mole,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Short jersey dress in a double layer at the top with narrow shoulder straps and a wide flounce. Elasticated seam at the waist. Unlined.
0516741002,516741,Skinny HW shaping,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist and skinny legs."
0516741004,516741,Skinny HW shaping,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist and skinny legs."
0516741006,516741,Skinny HW shaping,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist and skinny legs."
0516741007,516741,Skinny shaping HW,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist and skinny legs."
0516859001,516859,James basic hip belt (1),67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in embossed imitation leather with a metal buckle. Width 3 cm.
0516859002,516859,James basic hip belt (1),67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in embossed imitation leather with a metal buckle. Width 3 cm.
0516859007,516859,James basic hip belt (1),67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in embossed imitation leather with a metal buckle. Width 3 cm.
0516859008,516859,James basic hip belt,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in embossed imitation leather with a metal buckle. Width 3 cm.
